ano,regiao,sigla_uf,unidade_geografica,localizacao,dependencia,CO_ENTIDADE,IN_ENERGIA_REDE_PUBLICA,IN_AGUA_POTAVEL,IN_COMPUTADOR
2024,Sul,PR,Paraná,Urbana,Estadual,41116895,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41384849,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41036824,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41012062,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41012143,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41012585,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41012747,1,1,1
2024,Sul,PR,Paraná,Urbana,Federal,41156030,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41098838,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41099192,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41036956,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41036972,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41037006,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41064682,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41064780,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41064887,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41064895,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41360826,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41000757,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41109813,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41389611,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41051114,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41009690,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41019830,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41073100,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41073614,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41099508,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41099532,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41099591,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41099940,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41099958,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100042,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100166,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100379,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100476,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100484,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100689,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100719,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100778,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100816,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41100905,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41101006,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41101057,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41101200,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41144201,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41144228,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41144244,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41152760,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41374061,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41387040,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41598040,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41139186,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41139488,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41151364,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41598067,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41598075,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41598083,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41139593,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41139623,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41139658,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41139887,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41598105,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41107802,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41049500,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41049543,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41049578,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41049764,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41049829,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41155041,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41359402,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41389719,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41074106,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029143,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029151,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029305,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029356,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029402,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029445,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41144252,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41005767,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41019920,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41074130,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41056574,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41150929,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41357043,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41109570,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41110080,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41379667,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41101758,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41101820,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41163192,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41367855,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41000927,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41009860,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41110200,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41110366,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41385659,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41387066,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41006011,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41006100,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41064968,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41112970,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41113128,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41113152,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41113217,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41113233,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41113250,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41113276,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41113381,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41113470,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41113624,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41113799,1,1,1
2024,Sul,PR,Paraná,Urbana,Federal,41147022,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41016980,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41017056,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41372301,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41019989,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41076966,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41077067,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41044789,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41022840,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41092643,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41134796,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41134915,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41134931,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41354478,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001001,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41110609,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41110862,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41037324,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41037383,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41037413,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41037510,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41037650,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41037898,1,1,1
2024,Sul,PR,Paraná,Urbana,Federal,41147421,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41006275,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41006348,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41022874,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41050134,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41046960,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41047192,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41047206,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41047273,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41047389,1,1,1
2024,Sul,PR,Paraná,Urbana,Federal,41147260,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41020073,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41058348,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41058380,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41058453,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41058488,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41058496,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41058585,1,1,1
2024,Sul,PR,Paraná,Urbana,Federal,41156161,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41027558,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41027710,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41027809,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41144376,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41012925,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41050274,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41010132,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41038100,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41038118,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41038142,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41038150,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41386957,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001044,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41041003,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41041135,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065000,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065107,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41051262,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41051351,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41047630,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41013239,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41013247,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41010183,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41035224,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41035232,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41121490,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41121600,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41121902,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41121910,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41121945,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41122097,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41122313,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41122429,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41144430,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41147847,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41382560,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41094921,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41367103,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41373006,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41102274,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41102304,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41102363,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41102622,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41102908,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41102991,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41144929,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41157923,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41557891,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41598180,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41044940,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41038525,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41074246,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41074360,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41357108,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001060,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001192,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001222,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001257,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41020197,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029500,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029542,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029623,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029712,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029909,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029917,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41029925,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030125,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030265,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030397,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030451,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030460,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030478,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030486,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030630,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030800,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030877,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41030966,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031059,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031148,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031237,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031253,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031288,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031318,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031407,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031423,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031520,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031547,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031750,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031806,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031857,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031873,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031946,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41031970,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41032225,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41032241,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41032292,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41032446,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41032489,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41032683,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41032853,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41032934,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41033280,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41033302,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41033370,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41033396,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41033434,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41157087,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41159586,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41159594,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41163893,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41355156,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41356136,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41373260,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41377575,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41381580,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41384636,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41406621,1,1,1
2024,Sul,PR,Paraná,Urbana,Federal,41567919,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41597915,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41017170,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41038665,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41020251,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41113845,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41113900,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41114027,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41017625,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41017730,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41017765,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41020367,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023080,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023161,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023188,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41135270,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41135334,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41369742,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41088786,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41108140,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41108183,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41108272,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41108361,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41108540,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41359488,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41039157,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41158105,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41378180,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065174,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065387,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065425,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065441,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065522,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065557,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065662,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41006437,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41006542,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023315,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023382,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023439,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41144872,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41027833,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41028023,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001346,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41006836,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023536,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023552,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023560,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023706,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023714,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023811,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41023927,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024044,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024060,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024079,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024125,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024192,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024206,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024281,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024419,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024494,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024630,0,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024656,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024680,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024729,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024761,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024788,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024796,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024834,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41024869,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41160517,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41357000,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41092970,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065859,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41065930,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41086775,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41086945,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41087151,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41098862,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41035585,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41077172,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41077342,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41077377,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41139976,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41140052,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41140060,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41373650,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41095065,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41372514,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41028066,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41077512,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41077733,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41077903,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41078101,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41144333,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41379004,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41389336,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41066073,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001427,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41021819,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41078497,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41527844,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41013549,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41013565,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41140311,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41148800,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41598091,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41020499,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41020553,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001451,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41045092,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41074653,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41074734,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41074858,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41013867,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41013999,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41014014,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41020820,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41087348,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41045149,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41103092,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41103106,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41103220,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41103289,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41103556,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41103572,1,1,1
2024,Sul,PR,Paraná,Rural,Estadual,41378512,1,1,1
2024,Sul,PR,Paraná,Urbana,Estadual,41001508,1,1,1
